Temperature,Humidity,Rainfall,Soil Type_Clayey,Soil Type_Loamy,Soil Type_Sandy,Region_East,Region_North,Region_South,Region_West,Irrigation,Fertilization,Pest Control
0.26001254434562654,1.3138726349213572,1.4647581537126384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Biological
-1.2198274961510343,1.2297622830573256,-0.8073992628035424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
-0.9327212851779251,-0.2166672917935142,-1.1773545928337508,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Organic,Chemical
-0.7798589064898434,-0.4250911883356576,1.5575695098624456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Chemical
-0.9854933352183908,0.3623308098679754,-0.05888787838447663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Chemical
0.0135748826325454,-0.1146736272022265,1.161283413864097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Chemical
-0.41287322996889103,-1.2790960215667508,-1.2663163450494652,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Biological
1.517525595221595,-0.23725226550233,-1.4086933301588407,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Chemical
-0.014349296528478713,0.18693422357533854,0.3404690806072399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Chemical
1.1802774785639485,0.1622309325411266,0.6823523590964737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Chemical
1.6335307997803752,-1.1492922707787656,-1.518085226391031,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Biological
-0.3759245994219332,-0.028924967642115256,0.425556341236522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Flood,Organic,Chemical
-1.1254589119373992,-1.160915297032527,0.12614810392933026,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Chemical
1.0024129875518049,-0.8198946109575475,1.0986255673745813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Chemical
-0.9617874597200007,1.6077918864668093,-1.5020424357286335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
-1.5416936258743617,-0.9489924895848663,-1.7127585561809382,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Chemical
-1.450140615863387,1.111646540049286,0.9059186051786816,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
-0.46209026622794575,1.6179679865152508,-1.5088254129722507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Inorganic,Biological
1.1825810624216062,-0.6425359161684687,-0.8581807555145966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
-1.5929858910279584,-0.26857983035789706,-1.492714376486797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
0.947525228844657,-0.7648239340159925,0.020152946577277977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Chemical
0.9519807126888814,-0.18096839427407077,-0.028006378299455115,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Chemical
-1.1506086412664012,-1.449846247470271,0.0815287907495894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Biological
0.319911335458758,-1.4489012093244715,-0.30015630579873886,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
0.5738488406834095,-1.301778710144005,-1.108072378811715,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Chemical
1.116356179905883,0.18477088366606423,0.31660884080440105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Chemical
-1.0677315882772804,-1.10264222613147,0.669433926878372,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
-0.8437317264782562,0.5976887734768421,1.031852959775558,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Biological
-0.2698804360426245,0.7012062333484752,-1.3485661751881652,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Chemical
-0.18066445227423772,-0.44391747364861406,1.4144094419143722,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Drip,Organic,Biological
-1.0808304048223492,-1.4535494398601738,0.665141796196236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Biological
-0.7276808386253505,-1.4999856497871806,-0.747457419431831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Chemical
-1.197256656437046,0.4469370440147836,-0.8863132618486489,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Drip,Inorganic,Chemical
0.0023175671756589158,0.6284519405729028,-1.3108479757191749,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
0.0123128601568981,-1.2993931376664212,0.39198135503872655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Drip,Organic,Chemical
1.0711116271275103,-0.21894819700550375,-1.0523878374279343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Biological
-0.7799831799684112,1.1653983400164405,0.20734274405460684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Biological
-0.6925971775443287,-0.8166834719099809,-0.7515617247001206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Organic,Chemical
-0.9640536646840105,0.9989759814372254,-0.8010282087038237,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Organic,Chemical
-0.4087845544643072,-0.7596683144315319,1.3228697928499238,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Biological
0.32030796909267445,-0.34219498188410663,-0.27106654328295926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
0.4665504873869575,1.0251714585613536,-1.4313594834586705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Biological
0.06495681443398751,0.5108401890774004,1.5469327873745913,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
1.4466832695132883,1.3396567472506649,-0.5019042291752237,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Biological
1.006768613213339,1.1331525896071197,0.33953500773628165,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Chemical
1.1064577531748885,1.302312804325811,1.3812710282821672,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Biological
-1.103552601097471,0.7011636762529431,-1.448906469843077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Flood,Inorganic,Chemical
-1.5518480336479032,-1.3431727169748418,-0.8240867072463428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Biological
-0.978920409676406,-0.16324398809499088,-0.5908902153842903,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
0.8539927008788238,1.076385892471875,0.45286323398309314,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Chemical
1.21957874960422,1.0983157102578216,-0.852722338642342,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Drip,Organic,Chemical
-1.0844373325969843,0.17890639704626105,-1.3972646626663878,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Biological
0.7628217537548684,1.1334300046255372,-0.4737567487729829,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Chemical
-0.5397033229150369,1.1518268176386164,-1.3731709294476873,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Chemical
-0.20157951472376104,-0.504577259655822,0.8512315116322203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Inorganic,Biological
1.482697960352427,-0.016827603688854317,-1.0778892537082847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Drip,Organic,Chemical
0.39030132847570775,0.9868762588146834,-0.6164932593500342,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Drip,Organic,Biological
0.3973076976640612,-0.9451737960362394,0.8389062742298882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Organic,Chemical
-0.7362180889516943,0.6990160964529225,1.1391899219232655,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Drip,Organic,Biological
-1.1778479077984259,-1.4443658770635763,1.5261697451932217,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Biological
-1.0163071427735928,-1.6609152357337553,0.4825877189480523,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Drip,Organic,Biological
-1.670134315950337,-0.6432607572189526,-0.8848348362865402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Inorganic,Chemical
1.5256754342107572,0.36185164305129847,-0.1596004660015087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
0.2488041798432206,-0.3578931953254385,0.6556851055126625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Chemical
-1.153586491906031,0.0677119773273844,-0.9526666142570029,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Chemical
-1.2208895064078769,-0.3983546268302276,-0.38793501013224707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
1.2393222046163588,-0.9716912388225524,-1.6330313436688124,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Drip,Inorganic,Biological
1.3953480348107274,1.0278516394101798,0.37408220293151095,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Biological
-0.5686512456392138,1.4171730869569121,0.931342138166145,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Biological
-0.2049847018797332,0.9685290221834234,1.144882514282383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
0.022901505057375177,1.137031714185654,-1.2552241885454343,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Flood,Inorganic,Biological
-1.1201150274875833,1.0768165859648664,-0.6053680498071868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Biological
0.9728536604879265,-1.0039903741636311,1.4877424998959838,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Chemical
0.7428009141608768,-0.14052197656346344,-0.7123967020306498,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Chemical
-0.7552965515455641,-1.679371953418852,-1.43549413025967,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Organic,Biological
0.07791626537997574,-0.30850170214504496,-0.12654168807830082,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Chemical
-1.3122782844817846,-1.6490667263585563,1.0706130281868402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
-1.261693722613439,-0.6334894220002335,-1.208277126544684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Flood,Inorganic,Biological
0.6182427551999975,1.1946896372613456,1.072721837612842,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Biological
-1.5788087948899425,-1.5414180892947447,-1.6376936474414372,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
1.2981963926525475,-0.7017339895151378,1.0374494376977268,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Drip,Organic,Chemical
0.49510872811366297,-1.5514334192466757,-0.6820557862330668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Drip,Organic,Chemical
0.8910532041133745,0.2971808704375416,0.8326238498179546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Biological
-0.6660421077084542,-1.4200145748820965,1.6356684049407177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Biological
0.23233531949861552,1.3336709982902029,-0.7667100522406379,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Biological
-1.1854299121006537,0.5304936625381017,1.2784705574023234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Organic,Biological
-0.08875050707520143,0.5556120061393244,0.33252379325762627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Chemical
-1.5845292477914792,-0.42014221291391957,-1.726109432755196,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Chemical
0.4019830300739257,-1.2520430612702511,-0.30221904484252055,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Chemical
0.5378468228491836,-1.674800605652427,-1.5924917488139394,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Chemical
0.1473693798272794,0.015146277360878207,1.5471813455809775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
-0.12731998825663648,1.2242155499187473,-1.3023347321385137,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Biological
1.0650000908581694,1.4129678628148954,0.46770035721902015,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Chemical
-1.2799437799197586,0.7750582549612115,-1.416860637030494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Chemical
1.0876925827364383,0.8711943151716441,0.08891904837240124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Chemical
0.6541418481941627,-0.43948208470653216,1.2760318716759056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Chemical
-1.3304577904822095,0.20244349449312787,-0.8081758697934712,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Chemical
-0.9059364317039942,-1.0877846588069189,0.36462030136991413,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Organic,Biological
1.4428046313834653,-0.34360538253276035,-0.18035144628547836,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Inorganic,Chemical
-0.4257192296323063,-0.17849557180224562,-1.295388412213225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Drip,Organic,Chemical
-0.9964058083770979,-1.141652940726143,-1.2304701805522655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Biological
-0.08366995767684915,0.7219570148714374,-0.5934743771082,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Biological
1.409989023058039,1.7288121115544426,0.6598187745299493,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Flood,Inorganic,Biological
0.7445666308399909,1.689772203551465,1.6988218987653576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Organic,Chemical
-0.2377233156877757,-0.6878533629545969,1.570480594637896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Flood,Organic,Biological
-0.40706166319660897,-0.584614471666731,-1.0737726273881363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Drip,Inorganic,Chemical
0.052964156276507746,-1.4288449954238418,0.6869054738462791,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Chemical
0.09990556059972673,1.2261307394413785,0.46545907955990073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Drip,Inorganic,Biological
-1.5805862068510914,0.844383286880839,-0.2993725446217757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
-0.09263586650025792,0.7682757230442673,1.7504471331451203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Biological
-0.5348472585282739,-0.09333520317330891,-0.42588773199514474,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Sprinkler,Organic,Biological
-0.5640846962345876,-1.297643561475112,-1.245906243892096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Chemical
-0.12151100283947892,0.3559603472896068,0.9473183138160531,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
-1.259290293717734,1.23512629877544,-1.296638815501759,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
1.0679544176124653,1.0606842536093182,-0.9588465623027147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Biological
-0.3296230234206983,1.2729095974998288,1.0042816575042333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
-1.257641263945886,-1.129123092843188,-0.5865073502938704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Organic,Biological
1.617399487463315,-0.6463225064135599,-0.5701912974815904,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Chemical
1.2477667789017508,-1.516166190232952,1.4878131818640614,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Chemical
1.356367768659487,-0.670358135302805,-1.0454918788863985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Organic,Chemical
0.0565680453290036,-0.027915893027510182,0.8152451787402525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Chemical
0.6288813984866012,-1.4710322161795957,-1.710594875302857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Chemical
-1.2305573102352412,-1.5465138460394305,-1.1026163279398606,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Chemical
0.24312626646429122,-0.37138381946092885,0.5135064874970879,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Inorganic,Chemical
-0.7157698449364494,0.4703003756456785,0.6498471848340287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Drip,Organic,Chemical
-0.83728062158997,-0.08289147081874365,-1.238241126427617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Chemical
-1.3852561932978376,-1.489959613061694,1.601084973963152,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
-1.2955091719450542,-0.5882448116114888,0.39427580778300936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Inorganic,Chemical
0.5705742775611111,0.5646467023527092,-0.7918225810835846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Organic,Chemical
-1.396801894700284,1.5211301523704337,1.4528765298905704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Biological
0.09999724604788256,-1.2060303279665952,0.4535677701880887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Chemical
-1.4608089144044352,0.8065660437261595,-0.6766927958512505,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Drip,Organic,Chemical
-1.3496752155670035,0.7900776184642967,-1.29332090726923,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Biological
-0.18294619229207867,0.6506450581366764,-0.21786062167464196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
1.2085606305934875,0.07498887951778546,-0.033729971439499705,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Chemical
-1.4298548847480386,-1.0032782517638232,-1.3727894004377537,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Chemical
-1.5721940763527873,-1.389923765703728,-1.2065691869422166,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Drip,Organic,Biological
-1.391936105335524,1.6129395225520635,-0.28855642884536337,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Biological
-0.5186581773486248,-1.410197668941671,-0.4254682145216347,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Inorganic,Chemical
-1.0422534014571574,-1.0829234863481465,0.4287929579117375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Sprinkler,Inorganic,Chemical
-0.6937546573416756,1.1787511681704748,0.20349722587109176,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Biological
1.628325900578187,-0.7411032445430163,1.7154620591639451,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Biological
0.6979522197809406,0.779445802390763,0.5399263101529916,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Biological
1.6804899408644633,-1.510278088328124,-0.39263390848940233,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Organic,Biological
0.056757739518955595,0.5234621414185977,0.7340131064693847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Chemical
1.7023518224903353,0.9461267873620467,1.2243306740395152,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Biological
-1.4267927423810005,1.32810834467862,0.9685731541884579,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Drip,Inorganic,Chemical
-1.2420743757835828,-0.06075696312014056,0.9504272417671991,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Inorganic,Biological
0.14208263420837294,-0.05190508491087837,0.3797981883522101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Chemical
-1.6618002507453555,1.0128436541877848,-1.3742497231654043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Flood,Organic,Chemical
-1.3777179099598895,1.35026200322898,1.081024409557305,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
1.1734654795309576,-1.671417957352063,-0.3580825032193468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
-1.4818210108439112,0.7693387020797322,-1.6153045528410817,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Drip,Organic,Chemical
0.13219608876319577,-1.5479470468613128,0.06377068121976118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Drip,Organic,Chemical
-0.15933681024027296,-1.0872311535621697,-1.234691033728456,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Biological
-1.0248943732642806,-0.8043005721761685,1.4339138199586585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Flood,Organic,Chemical
0.3999575267565984,1.0655808409936025,1.3037853170925053,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Inorganic,Biological
0.3976916896144596,-0.2903897675548933,0.27595570320302126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Biological
-0.9422764766554277,1.4885797770401512,1.6810340783965358,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Biological
-0.659922273647338,1.504672558010857,1.080300410604021,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Drip,Inorganic,Chemical
1.3025399454156632,0.4386070215347442,-0.37026050752573736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Biological
-0.8043770585468657,0.05602021332037219,1.1662803742608558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Drip,Organic,Biological
1.306331506939324,1.224609332480359,0.3044569014426715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Biological
1.297283220108849,0.8593856903258846,-1.584356610241542,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Chemical
0.48859399103941636,0.9515511507008866,-0.6935060569539183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Biological
-1.6671153072156362,-0.5050626500194785,-0.3422880147550968,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Biological
0.9621540106647161,1.2290182019361238,1.6637847440105153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Chemical
-1.4507174114790147,0.029183106472210146,-1.1798441840965992,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Sprinkler,Inorganic,Biological
-0.4765522402856058,-0.3645031961921231,0.9792715902822952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Inorganic,Biological
-1.1872531243686926,-0.6174755837958529,1.6115963766683314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Flood,Organic,Biological
-0.47049216309176545,-0.31613717517738577,0.1998073464742738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Drip,Organic,Biological
-1.629643585194302,1.3715368826409955,1.0992786409396706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Drip,Inorganic,Biological
-0.3433583273899179,1.195202006661032,0.5220443410037281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Organic,Biological
1.1813312494973134,0.5081953905608139,-1.551723659298552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Flood,Inorganic,Biological
-1.4251995698298825,0.46941380096757396,0.7057385220071316,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Inorganic,Biological
-0.42194217770704306,0.9801578698288654,1.2496950201879762,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Organic,Biological
-0.5818700827062112,-0.6772240639996265,0.09512340132166165,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Chemical
-1.3734819152370008,0.77693924660567,0.3067829326220332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Chemical
0.7410455793098091,-0.8720528416635169,0.26918165604244104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Drip,Organic,Chemical
-1.0365779172295821,0.35558550296085206,-0.815018396467517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Biological
0.29907416528956055,0.0020347727236984872,1.5332921186624597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Drip,Organic,Biological
0.47343097965330716,0.5862505735087773,-0.06430391648223673,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Sprinkler,Inorganic,Chemical
0.24417544849341905,1.3917461270228686,-0.8280588613256653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Biological
0.9691132496924573,0.2797053630888565,0.3248352030349305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Organic,Biological
-1.2011577003613145,0.6894606361866848,-0.7829682524749246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Biological
0.5078007497734001,-0.38552082804237076,1.230180898341364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sprinkler,Inorganic,Biological
-0.06789227765328631,0.426184801010049,1.1600004394415868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Chemical
-0.623173966476108,-0.674448862438094,0.26247551837097266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Flood,Organic,Chemical
1.087301636550279,-0.5335169584081032,-0.7742085511085629,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Drip,Inorganic,Chemical
0.5253319830896901,-0.715039960236203,1.496035417171038,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Flood,Organic,Biological
-0.04935477706334742,1.7040249520756356,-1.5896577391149271,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Flood,Organic,Chemical
1.135046965419803,-0.7236527893417658,-0.9067582072558005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Flood,Inorganic,Biological
-0.5475764371748297,0.5690243699551029,-1.6553245999566732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Sprinkler,Organic,Biological
0.16652282148257957,0.5648812820349288,-1.320226585524996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Sprinkler,Organic,Chemical
0.9122659588544986,-1.26766444988606,-0.8511713405187457,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sprinkler,Organic,Chemical
1.0629614371047422,-1.6969057863890575,-0.018498904326586248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Drip,Inorganic,Biological
-0.8376627226536748,-1.0240037770852353,-1.5138201548495644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Flood,Organic,Biological
